support,itemsets
0.018462652347049597,"frozenset({'black pepper', 'basil', 'salt', 'oregano'})"
0.012549776758778811,"frozenset({'black pepper', 'basil', 'tomato', 'oregano'})"
0.013937492458066851,"frozenset({'black pepper', 'parmesan cheese', 'salt', 'basil'})"
0.010015687220948474,"frozenset({'black pepper', 'basil', 'parsley', 'salt'})"
0.015807891878846386,"frozenset({'black pepper', 'basil', 'salt', 'tomato'})"
0.010498370942439966,"frozenset({'parmesan cheese', 'mozzarella cheese', 'basil', 'egg'})"
0.01025702908169422,"frozenset({'parmesan cheese', 'onion', 'basil', 'egg'})"
0.011463738385422952,"frozenset({'basil', 'parmesan cheese', 'salt', 'egg'})"
0.016169904669965006,"frozenset({'basil', 'olive oil', 'onion', 'garlic'})"
0.014782188970676964,"frozenset({'basil', 'olive oil', 'garlic', 'oregano'})"
0.013334137806202486,"frozenset({'parmesan cheese', 'olive oil', 'garlic', 'basil'})"
0.013394473271388922,"frozenset({'basil', 'olive oil', 'garlic', 'salt'})"
0.015264872692168457,"frozenset({'basil', 'olive oil', 'garlic', 'tomato'})"
0.015988898274405694,"frozenset({'basil', 'onion', 'garlic', 'oregano'})"
0.01200675757210088,"frozenset({'parmesan cheese', 'onion', 'garlic', 'basil'})"
0.012248099432846627,"frozenset({'basil', 'onion', 'garlic', 'salt'})"
0.015083866296609147,"frozenset({'basil', 'onion', 'garlic', 'tomato'})"
0.010981054663931459,"frozenset({'parmesan cheese', 'garlic', 'basil', 'oregano'})"
0.012308434898033065,"frozenset({'basil', 'garlic', 'salt', 'oregano'})"
0.013334137806202486,"frozenset({'basil', 'tomato', 'garlic', 'oregano'})"
0.010317364546880656,"frozenset({'basil', 'parmesan cheese', 'garlic', 'salt'})"
0.011041390129117895,"frozenset({'basil', 'garlic', 'salt', 'tomato'})"
0.02298781223603234,"frozenset({'basil', 'olive oil', 'onion', 'garlic clove'})"
0.019548690720405455,"frozenset({'basil', 'olive oil', 'garlic clove', 'oregano'})"
0.021298419210812117,"frozenset({'basil', 'parmesan cheese', 'olive oil', 'garlic clove'})"
0.01134306745505008,"frozenset({'basil', 'olive oil', 'parsley', 'garlic clove'})"
0.010619041872812839,"frozenset({'basil', 'olive oil', 'pepper', 'garlic clove'})"
0.01007602268613491,"frozenset({'basil', 'olive oil', 'red pepper flake', 'garlic clove'})"
0.022565463979727283,"frozenset({'basil', 'olive oil', 'garlic clove', 'salt'})"
0.02280680584047303,"frozenset({'basil', 'olive oil', 'garlic clove', 'tomato'})"
0.022927476770845903,"frozenset({'basil', 'onion', 'garlic clove', 'oregano'})"
0.017617955834439484,"frozenset({'basil', 'parmesan cheese', 'onion', 'garlic clove'})"
0.011463738385422952,"frozenset({'basil', 'parsley', 'garlic clove', 'onion'})"
0.019428019790032582,"frozenset({'basil', 'onion', 'garlic clove', 'salt'})"
0.02401351514420176,"frozenset({'basil', 'onion', 'garlic clove', 'tomato'})"
0.010317364546880656,"frozenset({'tomato paste', 'basil', 'onion', 'garlic clove'})"
0.015988898274405694,"frozenset({'basil', 'parmesan cheese', 'garlic clove', 'oregano'})"
0.011041390129117895,"frozenset({'basil', 'parsley', 'garlic clove', 'oregano'})"
0.01822131048630385,"frozenset({'basil', 'garlic clove', 'salt', 'oregano'})"
0.02069506455894775,"frozenset({'basil', 'tomato', 'garlic clove', 'oregano'})"
0.010136358151321346,"frozenset({'basil', 'parmesan cheese', 'parsley', 'garlic clove'})"
0.017255943043320864,"frozenset({'basil', 'parmesan cheese', 'garlic clove', 'salt'})"
0.01677325932182937,"frozenset({'basil', 'parmesan cheese', 'garlic clove', 'tomato'})"
0.010317364546880656,"frozenset({'basil', 'parsley', 'garlic clove', 'salt'})"
0.010739712803185713,"frozenset({'basil', 'parsley', 'garlic clove', 'tomato'})"
0.015626885483287077,"frozenset({'basil', 'garlic clove', 'pepper', 'salt'})"
0.02015204537226982,"frozenset({'basil', 'garlic clove', 'salt', 'tomato'})"
0.01025702908169422,"frozenset({'tomato paste', 'basil', 'garlic clove', 'tomato'})"
0.010377700012067092,"frozenset({'parmesan cheese', 'onion', 'mozzarella cheese', 'basil'})"
0.011644744780982262,"frozenset({'parmesan cheese', 'mozzarella cheese', 'basil', 'oregano'})"
0.010558706407626402,"frozenset({'basil', 'parmesan cheese', 'mozzarella cheese', 'salt'})"
0.02334982502715096,"frozenset({'basil', 'olive oil', 'onion', 'oregano'})"
0.01840231688186316,"frozenset({'parmesan cheese', 'olive oil', 'onion', 'basil'})"
0.0123687703632195,"frozenset({'basil', 'olive oil', 'parsley', 'onion'})"
0.020393387233015568,"frozenset({'basil', 'olive oil', 'onion', 'salt'})"
0.023651502353083144,"frozenset({'basil', 'olive oil', 'onion', 'tomato'})"
0.010679377337999276,"frozenset({'tomato paste', 'basil', 'olive oil', 'onion'})"
0.016893930252202243,"frozenset({'parmesan cheese', 'olive oil', 'basil', 'oregano'})"
0.010981054663931459,"frozenset({'basil', 'olive oil', 'parsley', 'oregano'})"
0.01960902618559189,"frozenset({'basil', 'olive oil', 'salt', 'oregano'})"
0.020574393628574876,"frozenset({'basil', 'olive oil', 'tomato', 'oregano'})"
0.018281645951490285,"frozenset({'basil', 'parmesan cheese', 'olive oil', 'salt'})"
0.0173162785085073,"frozenset({'parmesan cheese', 'olive oil', 'basil', 'tomato'})"
0.011162061059490769,"frozenset({'basil', 'olive oil', 'parsley', 'salt'})"
0.01043803547725353,"frozenset({'basil', 'olive oil', 'parsley', 'tomato'})"
0.015083866296609147,"frozenset({'basil', 'olive oil', 'pepper', 'salt'})"
0.01985036804633764,"frozenset({'basil', 'olive oil', 'salt', 'tomato'})"
0.017195607578134427,"frozenset({'parmesan cheese', 'onion', 'basil', 'oregano'})"
0.01327380234101605,"frozenset({'basil', 'parsley', 'onion', 'oregano'})"
0.020453722698202004,"frozenset({'basil', 'onion', 'salt', 'oregano'})"
0.025099553517557622,"frozenset({'basil', 'tomato', 'onion', 'oregano'})"
0.013153131410643176,"frozenset({'tomato paste', 'basil', 'onion', 'oregano'})"
0.011765415711355134,"frozenset({'basil', 'onion', 'tomato sauce', 'oregano'})"
0.010860383733558585,"frozenset({'parmesan cheese', 'parsley', 'basil', 'onion'})"
0.016230240135151442,"frozenset({'basil', 'parmesan cheese', 'onion', 'salt'})"
0.017255943043320864,"frozenset({'parmesan cheese', 'onion', 'basil', 'tomato'})"
0.012127428502473754,"frozenset({'basil', 'parsley', 'salt', 'onion'})"
0.013032460480270304,"frozenset({'basil', 'parsley', 'onion', 'tomato'})"
0.013515144201761796,"frozenset({'basil', 'onion', 'pepper', 'salt'})"
0.0197900325811512,"frozenset({'basil', 'onion', 'salt', 'tomato'})"
0.011041390129117895,"frozenset({'tomato paste', 'basil', 'onion', 'salt'})"
0.01291178954989743,"frozenset({'tomato paste', 'basil', 'onion', 'tomato'})"
0.011101725594304331,"frozenset({'parmesan cheese', 'parsley', 'basil', 'oregano'})"
0.015506214552914203,"frozenset({'basil', 'parmesan cheese', 'salt', 'oregano'})"
0.014963195366236274,"frozenset({'parmesan cheese', 'tomato', 'basil', 'oregano'})"
0.011946422106914444,"frozenset({'basil', 'parsley', 'salt', 'oregano'})"
0.011825751176541572,"frozenset({'basil', 'tomato', 'parsley', 'oregano'})"
0.01218776396766019,"frozenset({'basil', 'pepper', 'salt', 'oregano'})"
0.017376613973693736,"frozenset({'basil', 'tomato', 'salt', 'oregano'})"
0.010679377337999276,"frozenset({'tomato paste', 'basil', 'salt', 'oregano'})"
0.010498370942439966,"frozenset({'water', 'basil', 'salt', 'oregano'})"
0.0123687703632195,"frozenset({'tomato paste', 'basil', 'tomato', 'oregano'})"
0.010739712803185713,"frozenset({'basil', 'parmesan cheese', 'parsley', 'salt'})"
0.013032460480270304,"frozenset({'basil', 'parmesan cheese', 'pepper', 'salt'})"
0.014963195366236274,"frozenset({'basil', 'parmesan cheese', 'salt', 'tomato'})"
0.010196693616507784,"frozenset({'basil', 'parsley', 'salt', 'tomato'})"
0.01291178954989743,"frozenset({'basil', 'pepper', 'salt', 'tomato'})"
0.010800048268372149,"frozenset({'tomato paste', 'basil', 'salt', 'tomato'})"
0.010619041872812839,"frozenset({'beef', 'parmesan cheese', 'onion', 'egg'})"
0.010377700012067092,"frozenset({'beef', 'parmesan cheese', 'salt', 'egg'})"
0.011222396524677205,"frozenset({'beef', 'parmesan cheese', 'onion', 'salt'})"
0.01200675757210088,"frozenset({'black pepper', 'butter', 'parmesan cheese', 'salt'})"
0.013575479666948232,"frozenset({'black pepper', 'parmesan cheese', 'salt', 'egg'})"
0.0123687703632195,"frozenset({'black pepper', 'garlic clove', 'salt', 'extra virgin olive oil'})"
0.011584409315795826,"frozenset({'black pepper', 'olive oil', 'onion', 'garlic'})"
0.010920719198745023,"frozenset({'black pepper', 'parmesan cheese', 'olive oil', 'garlic'})"
0.01713527211294799,"frozenset({'black pepper', 'olive oil', 'garlic', 'salt'})"
0.012972125015083866,"frozenset({'black pepper', 'onion', 'garlic', 'salt'})"
0.011584409315795826,"frozenset({'black pepper', 'garlic', 'salt', 'oregano'})"
0.01327380234101605,"frozenset({'black pepper', 'parmesan cheese', 'garlic', 'salt'})"
0.010377700012067092,"frozenset({'black pepper', 'garlic', 'salt', 'tomato'})"
0.01520453722698202,"frozenset({'black pepper', 'olive oil', 'onion', 'garlic clove'})"
0.014782188970676964,"frozenset({'black pepper', 'parmesan cheese', 'olive oil', 'garlic clove'})"
0.023048147701218775,"frozenset({'black pepper', 'olive oil', 'garlic clove', 'salt'})"
0.0123687703632195,"frozenset({'black pepper', 'olive oil', 'garlic clove', 'tomato'})"
0.012429105828405937,"frozenset({'black pepper', 'parmesan cheese', 'onion', 'garlic clove'})"
0.01985036804633764,"frozenset({'black pepper', 'onion', 'garlic clove', 'salt'})"
0.013877156992880415,"frozenset({'black pepper', 'onion', 'garlic clove', 'tomato'})"
0.012791118619524557,"frozenset({'black pepper', 'garlic clove', 'salt', 'oregano'})"
0.017255943043320864,"frozenset({'black pepper', 'parmesan cheese', 'garlic clove', 'salt'})"
0.010317364546880656,"frozenset({'black pepper', 'parsley', 'garlic clove', 'salt'})"
0.016471581995897187,"frozenset({'black pepper', 'garlic clove', 'salt', 'tomato'})"
0.010981054663931459,"frozenset({'black pepper', 'olive oil', 'onion', 'oregano'})"
0.01291178954989743,"frozenset({'black pepper', 'parmesan cheese', 'olive oil', 'onion'})"
0.02141909014118499,"frozenset({'black pepper', 'olive oil', 'onion', 'salt'})"
0.01291178954989743,"frozenset({'black pepper', 'olive oil', 'onion', 'tomato'})"
0.01586822734403282,"frozenset({'black pepper', 'olive oil', 'salt', 'oregano'})"
0.020393387233015568,"frozenset({'black pepper', 'parmesan cheese', 'olive oil', 'salt'})"
0.011584409315795826,"frozenset({'black pepper', 'olive oil', 'parsley', 'salt'})"
0.017195607578134427,"frozenset({'black pepper', 'olive oil', 'salt', 'tomato'})"
0.014540847109931218,"frozenset({'black pepper', 'onion', 'salt', 'oregano'})"
0.01134306745505008,"frozenset({'black pepper', 'tomato', 'onion', 'oregano'})"
0.016893930252202243,"frozenset({'black pepper', 'parmesan cheese', 'onion', 'salt'})"
0.011222396524677205,"frozenset({'black pepper', 'parsley', 'salt', 'onion'})"
0.01834198141667672,"frozenset({'black pepper', 'onion', 'salt', 'tomato'})"
0.01134306745505008,"frozenset({'black pepper', 'parmesan cheese', 'salt', 'oregano'})"
0.013334137806202486,"frozenset({'black pepper', 'tomato', 'salt', 'oregano'})"
0.01218776396766019,"frozenset({'black pepper', 'parmesan cheese', 'parsley', 'salt'})"
0.012067093037287318,"frozenset({'black pepper', 'parmesan cheese', 'salt', 'tomato'})"
0.011825751176541572,"frozenset({'purpose flour', 'butter', 'salt', 'egg'})"
0.01200675757210088,"frozenset({'butter', 'salt', 'sugar', 'egg'})"
0.01007602268613491,"frozenset({'butter', 'olive oil', 'onion', 'garlic clove'})"
0.011101725594304331,"frozenset({'butter', 'parmesan cheese', 'olive oil', 'garlic clove'})"
0.010196693616507784,"frozenset({'butter', 'olive oil', 'garlic clove', 'salt'})"
0.010317364546880656,"frozenset({'butter', 'parmesan cheese', 'onion', 'garlic clove'})"
0.011162061059490769,"frozenset({'butter', 'parmesan cheese', 'olive oil', 'onion'})"
0.011524073850609388,"frozenset({'butter', 'parmesan cheese', 'olive oil', 'salt'})"
0.010317364546880656,"frozenset({'butter', 'parmesan cheese', 'onion', 'salt'})"
0.01043803547725353,"frozenset({'celery', 'carrot', 'onion', 'garlic clove'})"
0.011705080246168698,"frozenset({'celery', 'olive oil', 'onion', 'carrot'})"
0.011524073850609388,"frozenset({'celery', 'carrot', 'onion', 'tomato'})"
0.0123687703632195,"frozenset({'carrot', 'olive oil', 'onion', 'garlic clove'})"
0.012549776758778811,"frozenset({'carrot', 'onion', 'garlic clove', 'tomato'})"
0.011765415711355134,"frozenset({'carrot', 'olive oil', 'onion', 'tomato'})"
0.010800048268372149,"frozenset({'parmesan cheese', 'olive oil', 'garlic clove', 'egg'})"
0.012067093037287318,"frozenset({'parmesan cheese', 'onion', 'garlic clove', 'egg'})"
0.012549776758778811,"frozenset({'parmesan cheese', 'garlic clove', 'salt', 'egg'})"
0.012429105828405937,"frozenset({'parmesan cheese', 'onion', 'mozzarella cheese', 'egg'})"
0.014963195366236274,"frozenset({'parmesan cheese', 'ricotta cheese', 'mozzarella cheese', 'egg'})"
0.013877156992880415,"frozenset({'parmesan cheese', 'mozzarella cheese', 'salt', 'egg'})"
0.012549776758778811,"frozenset({'parmesan cheese', 'olive oil', 'onion', 'egg'})"
0.013454808736575358,"frozenset({'parmesan cheese', 'olive oil', 'salt', 'egg'})"
0.013997827923253289,"frozenset({'parmesan cheese', 'onion', 'salt', 'egg'})"
0.011946422106914444,"frozenset({'parmesan cheese', 'parsley', 'salt', 'egg'})"
0.012610112223965247,"frozenset({'parmesan cheese', 'pepper', 'salt', 'egg'})"
0.013937492458066851,"frozenset({'olive oil', 'onion', 'garlic', 'oregano'})"
0.015626885483287077,"frozenset({'parmesan cheese', 'olive oil', 'onion', 'garlic'})"
0.010558706407626402,"frozenset({'olive oil', 'parsley', 'garlic', 'onion'})"
0.015506214552914203,"frozenset({'olive oil', 'onion', 'garlic', 'salt'})"
0.016471581995897187,"frozenset({'olive oil', 'onion', 'garlic', 'tomato'})"
0.01200675757210088,"frozenset({'olive oil', 'garlic', 'salt', 'oregano'})"
0.011041390129117895,"frozenset({'oregano', 'olive oil', 'garlic', 'tomato'})"
0.013816821527693979,"frozenset({'parmesan cheese', 'olive oil', 'garlic', 'salt'})"
0.010196693616507784,"frozenset({'parmesan cheese', 'olive oil', 'garlic', 'tomato'})"
0.012067093037287318,"frozenset({'olive oil', 'garlic', 'salt', 'tomato'})"
0.01025702908169422,"frozenset({'parmesan cheese', 'onion', 'garlic', 'oregano'})"
0.012067093037287318,"frozenset({'onion', 'garlic', 'salt', 'oregano'})"
0.01273078315433812,"frozenset({'oregano', 'onion', 'garlic', 'tomato'})"
0.011403402920236515,"frozenset({'parmesan cheese', 'onion', 'garlic', 'salt'})"
0.010800048268372149,"frozenset({'parmesan cheese', 'onion', 'garlic', 'tomato'})"
0.01218776396766019,"frozenset({'onion', 'garlic', 'salt', 'tomato'})"
0.010981054663931459,"frozenset({'parmesan cheese', 'olive oil', 'mozzarella cheese', 'garlic clove'})"
0.012972125015083866,"frozenset({'parmesan cheese', 'onion', 'mozzarella cheese', 'garlic clove'})"
0.019729697115964763,"frozenset({'olive oil', 'onion', 'garlic clove', 'oregano'})"
0.026004585495354168,"frozenset({'parmesan cheese', 'olive oil', 'onion', 'garlic clove'})"
0.014299505249185471,"frozenset({'olive oil', 'parsley', 'garlic clove', 'onion'})"
0.012972125015083866,"frozenset({'olive oil', 'onion', 'pepper', 'garlic clove'})"
0.010558706407626402,"frozenset({'olive oil', 'red pepper flake', 'garlic clove', 'onion'})"
0.027331965729455773,"frozenset({'olive oil', 'onion', 'garlic clove', 'salt'})"
0.012791118619524557,"frozenset({'olive oil', 'onion', 'salt pepper', 'garlic clove'})"
0.02648726921684566,"frozenset({'olive oil', 'onion', 'garlic clove', 'tomato'})"
0.011041390129117895,"frozenset({'tomato paste', 'olive oil', 'onion', 'garlic clove'})"
0.010196693616507784,"frozenset({'olive oil', 'onion', 'garlic clove', 'water'})"
0.01309279594545674,"frozenset({'parmesan cheese', 'olive oil', 'garlic clove', 'oregano'})"
0.01713527211294799,"frozenset({'olive oil', 'garlic clove', 'salt', 'oregano'})"
0.016531917461083626,"frozenset({'oregano', 'olive oil', 'garlic clove', 'tomato'})"
0.014299505249185471,"frozenset({'parmesan cheese', 'olive oil', 'parsley', 'garlic clove'})"
0.011584409315795826,"frozenset({'parmesan cheese', 'olive oil', 'pepper', 'garlic clove'})"
0.010317364546880656,"frozenset({'parmesan cheese', 'olive oil', 'red pepper flake', 'garlic clove'})"
0.025159888982744058,"frozenset({'parmesan cheese', 'olive oil', 'garlic clove', 'salt'})"
0.01804030409074454,"frozenset({'parmesan cheese', 'olive oil', 'garlic clove', 'tomato'})"
0.014299505249185471,"frozenset({'olive oil', 'parsley', 'garlic clove', 'salt'})"
0.01025702908169422,"frozenset({'olive oil', 'parsley', 'garlic clove', 'tomato'})"
0.022263786653795102,"frozenset({'olive oil', 'garlic clove', 'pepper', 'salt'})"
0.01043803547725353,"frozenset({'olive oil', 'pepper', 'garlic clove', 'tomato'})"
0.011463738385422952,"frozenset({'olive oil', 'red pepper flake', 'garlic clove', 'salt'})"
0.01043803547725353,"frozenset({'olive oil', 'red pepper flake', 'garlic clove', 'tomato'})"
0.02268613491010016,"frozenset({'olive oil', 'garlic clove', 'salt', 'tomato'})"
0.011282731989863641,"frozenset({'water', 'olive oil', 'garlic clove', 'salt'})"
0.01134306745505008,"frozenset({'olive oil', 'salt pepper', 'garlic clove', 'tomato'})"
0.014540847109931218,"frozenset({'parmesan cheese', 'onion', 'garlic clove', 'oregano'})"
0.017195607578134427,"frozenset({'onion', 'garlic clove', 'salt', 'oregano'})"
0.020031374441896947,"frozenset({'oregano', 'onion', 'garlic clove', 'tomato'})"
0.010377700012067092,"frozenset({'tomato paste', 'onion', 'garlic clove', 'oregano'})"
0.012670447689151683,"frozenset({'parmesan cheese', 'parsley', 'garlic clove', 'onion'})"
0.010317364546880656,"frozenset({'parmesan cheese', 'onion', 'pepper', 'garlic clove'})"
0.021298419210812117,"frozenset({'parmesan cheese', 'onion', 'garlic clove', 'salt'})"
0.019307348859659706,"frozenset({'parmesan cheese', 'onion', 'garlic clove', 'tomato'})"
0.012549776758778811,"frozenset({'parsley', 'garlic clove', 'salt', 'onion'})"
0.012248099432846627,"frozenset({'tomato', 'parsley', 'garlic clove', 'onion'})"
0.01834198141667672,"frozenset({'garlic clove', 'onion', 'pepper', 'salt'})"
0.010558706407626402,"frozenset({'onion', 'pepper', 'garlic clove', 'tomato'})"
0.02310848316640521,"frozenset({'onion', 'garlic clove', 'salt', 'tomato'})"
0.012308434898033065,"frozenset({'tomato paste', 'onion', 'garlic clove', 'salt'})"
0.010860383733558585,"frozenset({'water', 'onion', 'garlic clove', 'salt'})"
0.010317364546880656,"frozenset({'onion', 'salt pepper', 'garlic clove', 'tomato'})"
0.010136358151321346,"frozenset({'onion', 'garlic clove', 'sugar', 'tomato'})"
0.014239169783999035,"frozenset({'tomato paste', 'onion', 'garlic clove', 'tomato'})"
0.010619041872812839,"frozenset({'onion', 'garlic clove', 'water', 'tomato'})"
0.011644744780982262,"frozenset({'parmesan cheese', 'garlic clove', 'salt', 'oregano'})"
0.010981054663931459,"frozenset({'oregano', 'parmesan cheese', 'garlic clove', 'tomato'})"
0.011101725594304331,"frozenset({'garlic clove', 'pepper', 'salt', 'oregano'})"
0.01520453722698202,"frozenset({'oregano', 'garlic clove', 'salt', 'tomato'})"
0.012791118619524557,"frozenset({'parmesan cheese', 'parsley', 'garlic clove', 'salt'})"
0.01713527211294799,"frozenset({'parmesan cheese', 'garlic clove', 'pepper', 'salt'})"
0.016350911065524314,"frozenset({'parmesan cheese', 'garlic clove', 'salt', 'tomato'})"
0.010558706407626402,"frozenset({'garlic clove', 'parsley', 'pepper', 'salt'})"
0.014902859901049836,"frozenset({'garlic clove', 'pepper', 'salt', 'tomato'})"
0.010860383733558585,"frozenset({'tomato paste', 'garlic clove', 'salt', 'tomato'})"
0.010981054663931459,"frozenset({'parmesan cheese', 'olive oil', 'onion', 'mozzarella cheese'})"
0.011162061059490769,"frozenset({'parmesan cheese', 'onion', 'mozzarella cheese', 'salt'})"
0.010619041872812839,"frozenset({'parmesan cheese', 'onion', 'mozzarella cheese', 'tomato'})"
0.01520453722698202,"frozenset({'parmesan cheese', 'olive oil', 'onion', 'oregano'})"
0.010377700012067092,"frozenset({'oregano', 'olive oil', 'parsley', 'onion'})"
0.01894533606854109,"frozenset({'olive oil', 'onion', 'salt', 'oregano'})"
0.01985036804633764,"frozenset({'oregano', 'olive oil', 'onion', 'tomato'})"
0.010619041872812839,"frozenset({'tomato paste', 'olive oil', 'onion', 'oregano'})"
0.011946422106914444,"frozenset({'parmesan cheese', 'olive oil', 'parsley', 'onion'})"
0.021479425606371425,"frozenset({'parmesan cheese', 'olive oil', 'onion', 'salt'})"
0.017919633160371668,"frozenset({'parmesan cheese', 'olive oil', 'onion', 'tomato'})"
0.013515144201761796,"frozenset({'olive oil', 'parsley', 'salt', 'onion'})"
0.012067093037287318,"frozenset({'tomato', 'olive oil', 'parsley', 'onion'})"
0.017798962229998792,"frozenset({'olive oil', 'onion', 'pepper', 'salt'})"
0.02244479304935441,"frozenset({'olive oil', 'onion', 'salt', 'tomato'})"
0.011222396524677205,"frozenset({'tomato paste', 'olive oil', 'onion', 'salt'})"
0.011222396524677205,"frozenset({'water', 'olive oil', 'onion', 'salt'})"
0.011765415711355134,"frozenset({'olive oil', 'onion', 'salt pepper', 'tomato'})"
0.011765415711355134,"frozenset({'tomato paste', 'olive oil', 'onion', 'tomato'})"
0.013213466875829612,"frozenset({'parmesan cheese', 'olive oil', 'salt', 'oregano'})"
0.011584409315795826,"frozenset({'oregano', 'parmesan cheese', 'olive oil', 'tomato'})"
0.011222396524677205,"frozenset({'olive oil', 'pepper', 'salt', 'oregano'})"
0.015385543622541329,"frozenset({'oregano', 'olive oil', 'salt', 'tomato'})"
0.011644744780982262,"frozenset({'parmesan cheese', 'olive oil', 'parsley', 'salt'})"
0.016350911065524314,"frozenset({'parmesan cheese', 'olive oil', 'pepper', 'salt'})"
0.014721853505490528,"frozenset({'parmesan cheese', 'olive oil', 'salt', 'tomato'})"
0.010739712803185713,"frozenset({'water', 'parmesan cheese', 'olive oil', 'salt'})"
0.010860383733558585,"frozenset({'olive oil', 'parsley', 'pepper', 'salt'})"
0.010136358151321346,"frozenset({'olive oil', 'parsley', 'salt', 'tomato'})"
0.013937492458066851,"frozenset({'olive oil', 'pepper', 'salt', 'tomato'})"
0.014118498853626161,"frozenset({'parmesan cheese', 'onion', 'salt', 'oregano'})"
0.013454808736575358,"frozenset({'oregano', 'parmesan cheese', 'onion', 'tomato'})"
0.011282731989863641,"frozenset({'oregano', 'parsley', 'onion', 'tomato'})"
0.012972125015083866,"frozenset({'onion', 'pepper', 'salt', 'oregano'})"
0.018824665138168214,"frozenset({'oregano', 'onion', 'salt', 'tomato'})"
0.012127428502473754,"frozenset({'tomato paste', 'onion', 'salt', 'oregano'})"
0.012791118619524557,"frozenset({'tomato paste', 'onion', 'oregano', 'tomato'})"
0.012851454084710993,"frozenset({'parmesan cheese', 'parsley', 'salt', 'onion'})"
0.010739712803185713,"frozenset({'parmesan cheese', 'parsley', 'tomato', 'onion'})"
0.015325208157354893,"frozenset({'parmesan cheese', 'onion', 'pepper', 'salt'})"
0.016230240135151442,"frozenset({'parmesan cheese', 'onion', 'salt', 'tomato'})"
0.011765415711355134,"frozenset({'tomato', 'parsley', 'salt', 'onion'})"
0.014480511644744782,"frozenset({'onion', 'pepper', 'salt', 'tomato'})"
0.013575479666948232,"frozenset({'tomato paste', 'onion', 'salt', 'tomato'})"
0.01025702908169422,"frozenset({'water', 'onion', 'salt', 'tomato'})"
0.010317364546880656,"frozenset({'oregano', 'parmesan cheese', 'salt', 'tomato'})"
0.010739712803185713,"frozenset({'tomato paste', 'oregano', 'salt', 'tomato'})"
0.01200675757210088,"frozenset({'onion', 'basil', 'garlic clove', 'oregano', 'olive oil'})"
0.010015687220948474,"frozenset({'onion', 'parmesan cheese', 'basil', 'garlic clove', 'olive oil'})"
0.011162061059490769,"frozenset({'onion', 'basil', 'garlic clove', 'olive oil', 'salt'})"
0.012670447689151683,"frozenset({'onion', 'basil', 'garlic clove', 'tomato', 'olive oil'})"
0.010679377337999276,"frozenset({'tomato', 'basil', 'garlic clove', 'oregano', 'olive oil'})"
0.010196693616507784,"frozenset({'parmesan cheese', 'basil', 'garlic clove', 'olive oil', 'salt'})"
0.011222396524677205,"frozenset({'basil', 'garlic clove', 'tomato', 'olive oil', 'salt'})"
0.010498370942439966,"frozenset({'onion', 'basil', 'garlic clove', 'oregano', 'salt'})"
0.013997827923253289,"frozenset({'tomato', 'onion', 'basil', 'garlic clove', 'oregano'})"
0.011463738385422952,"frozenset({'onion', 'basil', 'garlic clove', 'tomato', 'salt'})"
0.011162061059490769,"frozenset({'onion', 'basil', 'oregano', 'olive oil', 'salt'})"
0.01309279594545674,"frozenset({'tomato', 'onion', 'basil', 'oregano', 'olive oil'})"
0.010679377337999276,"frozenset({'onion', 'basil', 'tomato', 'olive oil', 'salt'})"
0.010800048268372149,"frozenset({'tomato', 'onion', 'basil', 'oregano', 'salt'})"
0.010317364546880656,"frozenset({'black pepper', 'onion', 'garlic clove', 'olive oil', 'salt'})"
0.010498370942439966,"frozenset({'tomato', 'onion', 'garlic clove', 'oregano', 'olive oil'})"
0.012067093037287318,"frozenset({'onion', 'parmesan cheese', 'garlic clove', 'olive oil', 'salt'})"
0.01007602268613491,"frozenset({'onion', 'pepper', 'garlic clove', 'olive oil', 'salt'})"
0.012429105828405937,"frozenset({'onion', 'garlic clove', 'tomato', 'olive oil', 'salt'})"
0.010136358151321346,"frozenset({'tomato', 'onion', 'oregano', 'olive oil', 'salt'})"
